Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","66.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","102.72","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","69.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","42.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","126.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","108.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","84.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","44.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","77.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","67.07","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","81.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","83.59","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","116.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","101.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","88.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","82.12","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","91.5","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","87.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","114.53","Fc","Donnée calculée"
