Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
FBS,Nouveaux Bilans Alimentaire,272,Serbie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2828,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,197,Sierra Leone,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2369,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,199,Slovaquie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2871,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,198,Slovénie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3191,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,276,Soudan,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2578,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,38,Sri Lanka,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2737,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,210,Suède,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3184,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,211,Suisse,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3354,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,207,Suriname,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2698,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,208,Tadjikistan,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2109,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,39,Tchad,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2115,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,167,Tchéquie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3277,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,216,Thaïlande,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2804,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,176,Timor-Leste,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2287,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,217,Togo,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2443,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,220,Trinité-et-Tobago,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2991,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,222,Tunisie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3450,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,213,Turkménistan,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2830,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,223,Turquie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3711,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,230,Ukraine,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3102,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,234,Uruguay,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3202,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,155,Vanuatu,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2607,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,236,Venezuela (République bolivarienne du),664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2120,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,237,Viet Nam,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3025,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,249,Yémen,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2154,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,251,Zambie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2002,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,181,Zimbabwe,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,1908,Fc,Donnée calculée
